Label,Text
ham,Or ill be a little closer like at the bus stop on the same street
ham,Jay's getting really impatient and belligerent
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
ham,And of course you should make a stink!
ham,Mode men or have you left.
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
ham,His frens go then he in lor. Not alone wif my mum n sis lor.
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
ham,"Babe, I need your advice"
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1
ham,Just getting back home
ham,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx"
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,My uncles in Atlanta. Wish you guys a great semester.
ham,"Sorry my roommates took forever, it ok if I come by now?"
ham,I dont thnk its a wrong calling between us
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
ham,Hi Princess! Thank you for the pics. You are very pretty. How are you?
ham,"whatever, im pretty pissed off."
ham,R u here yet? I'm wearing blue shirt n black pants.
ham,On the way to office da..
ham,Hi good mornin.. Thanku wish u d same..
ham,K..k..i'm also fine:)when will you complete the course?
ham,Come to medical college at 7pm ......forward it da
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham,I cant wait to see you! How were the photos were useful? :)
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
ham,K and you're sure I don't have to have consent forms to do it :V
ham,Aight well keep me informed
ham,He didn't see his shadow. We get an early spring yay
ham,Yes princess! I want to make you happy...
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
ham,Are you there in room.
ham,Yes. It's all innocent fun. O:-)
ham,Full heat pa:-) i have applyed oil pa.
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt"
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,My drive can only be read. I need to write
ham,Yes watching footie but worried we're going to blow it - Phil Neville?
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs 
ham,"Cool, I'll text you in a few"
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
ham,Its worse if if uses half way then stops. Its better for him to complete it.
ham,No problem with the renewal. I.ll do it right away but i dont know his details.
ham,No calls..messages..missed calls
ham,Speaking of does he have any cash yet?
ham,Can you do a mag meeting this avo at some point?
ham,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
ham,After completed degree. There is no use in joining finance.
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,Have a good evening! Ttyl
ham,Do you work all this week ?
ham,Yeah confirmed for you staying at  that weekend
ham,Okie
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham,K:)k.are you in college?
ham,Auntie huai juan never pick up her phone
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
ham,O. Guess they both got screwd
ham,Hi..i got the money da:)
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
ham,Check wid corect speling i.e. Sarcasm
ham,U buy newspapers already?
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.
ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!"
ham,Wife.how she knew the time of murder exactly
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
ham,As usual u can call me ard 10 smth.
ham,Glad to see your reply.
spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES
ham,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
ham,As in i want custom officer discount oh.
ham,"Haha yeah I see that now, be there in a sec"
ham,"So check your errors and if you had difficulties, do correction."
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
ham,Okie
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs."
ham,I love to give massages. I use lots of baby oil... What is your fave position?
ham,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
ham,Dare i ask... Any luck with sorting out the car?
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,Ok lor... But buy wat?
ham,"Wat time liao, where still got."
ham,Bognor it is! Should be splendid at this time of year.
spam,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
ham,Buy one egg for me da..please:)
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,soon you will have the real thing princess! Do i make you wet? :)
ham,"Sir, i am waiting for your call."
ham,Wat r u doing now?
ham,You still at the game?
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
spam,You have 1 new voicemail. Please call 08719181503
ham,"Great. I'm in church now, will holla when i get out"
ham,"K, can that happen tonight?"
ham,Dont let studying stress you out. L8r.
ham,No but the bluray player can
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
ham,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8"
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
ham,"K, wait chikku..il send aftr  &lt;#&gt; mins"
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
ham,If you r @ home then come down within 5 min
ham,Its going good...no problem..but still need little experience to understand american customer voice...
ham,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
ham,Mm i had my food da from out
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
ham,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
ham,This phone has the weirdest auto correct.
ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
ham,IM GONNA MISS U SO MUCH
ham,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
ham,ALRITE
ham,Shhhhh nobody is supposed to know!
ham,Check with nuerologist.
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
ham,Free any day but i finish at 6 on mon n thurs...
ham,"Me, i dont know again oh"
ham,Welp apparently he retired
ham,"Could you not read me, my Love ? I answered you"
ham,Ard 6 like dat lor.
ham,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham,Reverse is cheating. That is not mathematics.
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay."
ham,Now thats going to ruin your thesis!
ham,ITS A LAPTOP TAKE IT WITH YOU.
ham,I didnt get anything da
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
ham,"Haha... Sounds crazy, dunno can tahan anot..."
ham,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
ham,S:)but he had some luck.2 catches put down:)
ham,Me i'm not workin. Once i get job...
